,label,tweet,joy,tentative,confident,analytical,sadness,fear,anger
6112,1F605,When I sleep I have to have the fan and air on while covering up in 3 blankets.. why am I like this,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6113,1F614,I wrote stuff about getting a rt deal but I wrote it in bad writing. I thought it would be funny I'm sorry,0.0,0.8748049999999999,0.0,0.0,0.593649,0.0,0.0
6114,1F64F,Take Heart Good Soldier There is still a remnant and it is growing God is with us,0.703381,0.0,0.0,0.0,0.0,0.0,0.0
6115,1F61C,Trump did it early. Everyone tried to stop him. Like China,0.0,0.972662,0.0,0.0,0.0,0.0,0.0
6116,1F60F,Will to have to police take the mans life because your privilege was questioned,0.0,0.0,0.674728,0.589295,0.0,0.0,0.0
6117,1F44F,come say hi and lets have some fun,0.806996,0.88939,0.0,0.0,0.0,0.0,0.0
6118,1F44C,This one is so perfect the period after the emoji makes me won,0.8618600000000001,0.0,0.775702,0.0,0.0,0.0,0.0
6119,1F60B,Real buddies sir Find you a or at least a photocopy of him,0.509606,0.0,0.0,0.589295,0.0,0.0,0.0
6120,1F612,Yeah telling me you wanna wife me scares me,0.0,0.0,0.0,0.0,0.0,0.8975120000000001,0.0
6121,1F631,I watched that show last month and never noticed she is this tall,0.0,0.0,0.509368,0.589295,0.0,0.0,0.0
6122,1F525,Of course you can put Jagged Edge and 112 Apple Music playlist on Shuffle,0.623847,0.0,0.8824420000000001,0.0,0.0,0.0,0.0
6123,1F60E,. is back in the bunker for another episode of If this episode doesn't help you then all ho,0.0,0.0,0.660207,0.620279,0.624174,0.0,0.0
6124,1F622,Ashamed to say I'm just listening on my phone. I have a nice stereo too. Sorry,0.0,0.936899,0.0,0.0,0.552218,0.0,0.0
6125,1F608,Of course I just had to do a video in those sexy leg wraps link below,0.632524,0.0,0.8200709999999999,0.560098,0.0,0.0,0.0
6126,270C,912 919 926 103 1010 1017 1024 1031 117 1114 1121 1128 125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6127,1F62C,At least you now can learn to walk on your hands. Could come in handy down the line.,0.0,0.907309,0.0,0.7035359999999999,0.0,0.0,0.0
6128,1F620,u flexing on this this is EXACTLY why i married you,0.64137,0.0,0.8250350000000001,0.0,0.0,0.0,0.0
6129,1F60D,Best Price Black Awn 2019 New Cute Genuine 925 Sterling Silver Jewelry Wedding Stud... By,0.896855,0.0,0.880065,0.0,0.0,0.0,0.0
6130,1F602,Speaking of which did anyone else have a Samsung Galaxy Tab 3 a few years back that just up and stopped working,0.0,0.786991,0.0,0.0,0.672186,0.0,0.0
6131,2764,The 1000 people here reflect just 1 percent of the toll. Pretty chilling front cover right there.,0.5806979999999999,0.984274,0.0,0.910854,0.0,0.0,0.0
6132,1F618,Almost trying to follow who Retweet this,0.0,0.974201,0.0,0.0,0.0,0.0,0.0
6133,1F62D,my husband has now started grinding his teeth while he is sleeping and i want to pull my hair out,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6134,1F44D,Leonardo DiCaprio winning Best Actor via this guys speech nailed it. good good man.,0.8419200000000001,0.0,0.0,0.0,0.0,0.0,0.0
6135,1F60A,You have such a handsome son and happy belated birthday to him,0.9214200000000001,0.0,0.0,0.0,0.0,0.0,0.0
6136,1F609,Thanks for the heads up. Ended up getting these beauties for my daughter.,0.823709,0.0,0.0,0.0,0.0,0.0,0.0
6137,1F605,Exactly... let them be. Their President just gave them permission to govern themselves It's like a,0.0,0.789226,0.0,0.0,0.0,0.0,0.0
6138,1F614,Hi... I'm sad and want to talk to someone... Hi sorry for the late reply you can talk to me if you want to,0.0,0.0,0.0,0.0,0.745938,0.0,0.0
6139,1F64F,tried following but it's saying limits reached... Will follow once I'm allowed to,0.0,0.0,0.0,0.589295,0.0,0.0,0.0
6140,1F61C,Maybe one day when you come here legally you will not burn,0.0,0.75152,0.0,0.0,0.0,0.0,0.0
6141,1F60F,Bring that dick here and let me massage it with my throat and warm creamy hole,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6142,1F44F,I think a lot of people are saying,0.0,0.615352,0.0,0.762356,0.0,0.0,0.0
6143,1F44C,You know its real when your plug lets you know he back in town,0.0,0.0,0.0,0.8018270000000001,0.0,0.0,0.0
6144,1F60B,the purple marks look good in contrast to his fair skin so,0.746667,0.0,0.0,0.8622860000000001,0.0,0.0,0.0
6145,1F612,tried to go to sleep early and just woke up,0.0,0.9289360000000001,0.0,0.0,0.0,0.523794,0.0
6146,1F631,I can't tell if things are going wrong or if this is a normal day,0.0,0.647986,0.0,0.8822840000000001,0.68397,0.0,0.0
6147,1F525,I swear Friday cannot come fast enough cannot wait for this video to drop,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6148,1F60E,Feeling sexy Try the Sperm Builder Diet on Amazon 4 results excellent reviews on Amazon 1.9,0.8179609999999999,0.0,0.0,0.0,0.0,0.0,0.0
6149,1F622,Hmm yep she could be bored. I suffer from anxiety maybe shes feeding into that,0.0,0.989892,0.0,0.0,0.582717,0.593649,0.0
6150,1F608,Always uncensored Daily content 11 chats Fetish friendly Videos Disco,0.0,0.0,0.849827,0.687768,0.0,0.0,0.0
6151,270C,They're trying to Bury us... They don't know we are SEEDS,0.0,0.8841379999999999,0.0,0.0,0.0,0.0,0.0
6152,1F62C,Yes but sir they want her to communicate with us or to at least say sum about savage,0.0,0.668095,0.0,0.0,0.0,0.0,0.0
6153,1F620,I did not see it and this was tweeted 3 hours ago..,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6154,1F60D,I was so drunk last night I woke up with a bad hangover good thing I had ate some muffins,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6155,1F602,you cannot be serious there is literally 20 minute compilations of Biden fondling young girls you fucking idiot,0.0,0.0,0.0,0.0,0.0,0.0,0.653736
6156,2764,Well you definitely got this horny fox now beating his cock to you now. fuck you're so damn sexy.,0.0,0.0,0.937689,0.0,0.0,0.0,0.8208040000000001
6157,1F618,good on you spend that money on yourself,0.7235689999999999,0.0,0.0,0.0,0.0,0.0,0.0
6158,1F62D,Getting no more than 3 hours sleep a night is killing my soul I cannot wait to get back to normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6159,1F44D,She keeps her Collard greens and Watermelon in her backpack with her Fried Chicken.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6160,1F60A,I'm so used to watch TV with the sound bar on. It's way better,0.567222,0.0,0.0,0.0,0.0,0.0,0.0
6161,1F609,If this is L O V E and you my MVP then why we talking about some practice,0.0,0.75152,0.0,0.0,0.0,0.0,0.0
6162,1F605,Finally hit rank 9 then dropped 100 points right after Looking forward to the fun grind to rank 10,0.817372,0.0,0.0,0.0,0.0,0.0,0.0
6163,1F614,Being alone is scary but nothing hurts more then knowing your life is set up to where you cant have love.,0.0,0.0,0.0,0.8152,0.0,0.867239,0.0
6164,1F64F,God Bless you Sir. Please take care. Praying for you. Thank you for your service.,0.87813,0.0,0.0,0.0,0.0,0.0,0.0
6165,1F61C,I'm so sorry if I keep changing usernames. I'm just so....,0.0,0.972662,0.0,0.0,0.0,0.0,0.0
6166,1F60F,he meets the skinny white boy requirement but also hes pretty muscular so like,0.0,0.867767,0.0,0.908301,0.0,0.0,0.0
6167,1F44F,breakfast is over there and ready,0.8526959999999999,0.0,0.0,0.0,0.0,0.0,0.0
6168,1F44C,we should all just move on then I guess. Thanks for clarifying,0.0,0.966403,0.0,0.973758,0.0,0.0,0.0
6169,1F60B,Tree hut lip scrub the truth and they sugar scrubs is life,0.6650550000000001,0.0,0.543112,0.0,0.0,0.0,0.0
6170,1F612,They can really get on your nerves for sure,0.0,0.0,0.8743719999999999,0.724236,0.0,0.0,0.547426
6171,1F631,Watching 2012 after ages and I still get the shiver down my spine,0.0,0.0,0.0,0.0,0.0,0.5062220000000001,0.0
6172,1F525,shes really flames an it amazes me how I still have never heard her voice,0.0,0.0,0.0,0.532616,0.0,0.0,0.0
6173,1F60E,Gotta look good for the pic after all I've still got that spare coffee lid here you brought,0.7274520000000001,0.0,0.0,0.8555719999999999,0.0,0.0,0.0
6174,1F622,Sorry for your loss My heart goes to everyone who cherished her Rest in peace,0.0,0.0,0.0,0.0,0.8704959999999999,0.0,0.0
6175,1F608,Just need the promoters and hosts to tap in and these shows are green,0.5073,0.6816989999999999,0.0,0.0,0.0,0.0,0.0
6176,270C,I'm taking likes and retweets as yeses so thanks everyone,0.7209439999999999,0.0,0.0,0.0,0.0,0.0,0.0
6177,1F62C,I cant wait for the sequel when we find out how generous the tooth fairy actually is,0.558956,0.0,0.6821,0.6770689999999999,0.0,0.0,0.0
6178,1F620,Why am I always the nasty one between the two of us,0.0,0.0,0.8002600000000001,0.0,0.0,0.0,0.0
6179,1F60D,I really got this skirt from the elder people side and the way I put it together its just,0.0,0.525007,0.0,0.0,0.0,0.0,0.0
6180,1F602,Ordered curbside pickup for alcohol and received popcorn with it. I think these bitches trying to call me corny,0.0,0.733641,0.0,0.0,0.0,0.0,0.0
6181,2764,Start fresh and follow and support meaningful accounts. There are a lot of talented artists and c,0.822767,0.770435,0.0,0.7585350000000001,0.0,0.0,0.0
6182,1F618,Buy honey first and buy the others later,0.705113,0.0,0.0,0.0,0.0,0.0,0.0
6183,1F62D,Up to no good this late.... my mail box is going to be filled with no unnecessary amazon packages,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6184,1F44D,Good for them. Give felons more rights while we kill 887 babies a day by abortion.,0.52231,0.0,0.0,0.0,0.0,0.0,0.0
6185,1F60A,Your not horrible. Your the coolest girl I ever net in my life,0.77237,0.0,0.901164,0.0,0.0,0.0,0.0
6186,1F609,Why not One more queuing up for our money wont make much of a difference.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6187,1F605,What am i live an unplugged i don't know if I'm the only one who forgot about if after a few weeks,0.0,0.0,0.0,0.886684,0.585833,0.0,0.0
6188,1F614,We desperately need groceries if anyone can help please we would greatly appreciate it. We have a toddler,0.0,0.751891,0.0,0.927488,0.0,0.0,0.0
6189,1F64F,I like the photos that convey the feeling of the atmosphere. Thank you very much.,0.771464,0.0,0.880065,0.9205559999999999,0.0,0.0,0.0
6190,1F61C,Don't get too curious. They say it kills cats or something,0.0,0.995939,0.0,0.829888,0.0,0.0,0.0
6191,1F60F,Just found out some styling work I did is being published in a French magazine,0.0,0.904882,0.0,0.532616,0.0,0.0,0.0
6192,1F44F,I want to give you a good morning,0.733106,0.0,0.0,0.0,0.0,0.0,0.0
6193,1F44C,Mr. Woodcock Mobile Users for blazing fast advertising free vi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6194,1F60B,Just watched this episode at oh my goodness I really enjoy,0.727437,0.786991,0.0,0.0,0.0,0.0,0.0
6195,1F612,on Little Fires Everywhere not in real life,0.0,0.0,0.866237,0.0,0.0,0.0,0.0
6196,1F631,Yes because I worked in the Dept of Veterans Affairs for 15 years,0.0,0.0,0.0,0.589295,0.0,0.0,0.0
6197,1F525,This picture has inspired me to step outside of my American comfort zone,0.79861,0.0,0.0,0.0,0.0,0.0,0.0
6198,1F60E,There are some of them who don't love me or care about me but it has nothing to do with me,0.0,0.876534,0.0,0.0,0.5648890000000001,0.0,0.0
6199,1F622,Bank holiday weekends just teasing me for when I am a lady of leisure one day,0.0,0.615352,0.0,0.0,0.0,0.0,0.0
6200,1F608,Have You Seen Super Hot Photos and Video Clips Of The Best Booty Only,0.804492,0.0,0.0,0.0,0.0,0.0,0.0
6201,270C,Bet he talking to himself messages probably turning green,0.0,0.976993,0.0,0.0,0.0,0.0,0.0
6202,1F62C,Then vs Now The blackberry phone is SENDING me my mom hooked it up with these photos,0.526469,0.0,0.0,0.0,0.0,0.0,0.0
6203,1F620,okay time to watch the showcase cause i fell asleep,0.0,0.0,0.0,0.687768,0.0,0.0,0.0
6204,1F60D,I never get tired of its soundtrack. And it looks gorgeous on PC My favorite Silent Hill.,0.693526,0.0,0.8591639999999999,0.0,0.0,0.0,0.0
6205,1F602,Its was only 300 worth of product but I'm going to argue with their customer support and see where that gets me,0.0,0.0,0.0,0.731735,0.0,0.0,0.0
6206,2764,Thanks its funny you post this because my therapist just told me I have to heal my inner child be,0.810032,0.0,0.0,0.0,0.0,0.0,0.0
6207,1F618,happy birthday sister I love you so much,0.950525,0.0,0.0,0.0,0.0,0.0,0.0
6208,1F62D,As soon as you say you getting off the phone a motherfucker will be wide awake with the quickness,0.0,0.0,0.0,0.0,0.0,0.0,0.6150260000000001
6209,1F44D,Yup and we headed down to San Diego to hang out this weekend thank you for hosting,0.80916,0.0,0.0,0.0,0.0,0.0,0.0
6210,1F60A,Today's beg a celeb for a follow... Can I have a follow please,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6211,1F609,Hopefully we're evolved enough to find the humor in it in the next world.,0.6200100000000001,0.6816989999999999,0.0,0.0,0.0,0.0,0.0
6212,1F605,I've only felt like that when I've been doing a bulking cycle or I've been sick I eat all the time,0.0,0.0,0.0,0.0,0.637629,0.0,0.0
6213,1F614,Shit breaks my heart cause its one of my dream cars and this is what they do to the few in the west coast,0.0,0.0,0.0,0.0,0.8093359999999999,0.0,0.0
6214,1F64F,Father may you always give light to our life and help me to achieve all my dreams,0.770347,0.0,0.6821,0.0,0.0,0.0,0.0
6215,1F61C,Cant wait till my boo gets back from playing ball overseas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6216,1F60F,Should we mention how people should keep their cats indoors regarding wildlife,0.0,0.0,0.0,0.620279,0.0,0.0,0.0
6217,1F44F,Id make sure to lick those juices,0.0,0.0,0.92125,0.0,0.0,0.0,0.0
6218,1F44C,Nice American bra. Representing your slave masters in that way,0.7337819999999999,0.0,0.0,0.0,0.0,0.0,0.0
6219,1F60B,I'll give you a kiss if you stream it Watch nobody streams,0.8056260000000001,0.0,0.0,0.620279,0.0,0.0,0.0
6220,1F612,really want to do something to my bathroom.,0.0,0.88939,0.0,0.762356,0.0,0.0,0.0
6221,1F631,The Dead by Daylight graphic updates that are coming look amazing,0.69112,0.0,0.0,0.0,0.0,0.0,0.0
6222,1F525,The 135 division is right now. Can you please please please do a world s,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6223,1F60E,Top 2.3 Videos and pics posted daily 1 video weekly on the homepage 1 on 1 chats 12 minute,0.565964,0.0,0.0,0.0,0.0,0.0,0.0
6224,1F622,I guess 14 years was a good run. Bottoms of BOTH Keens called it quits today.,0.0,0.936899,0.0,0.0,0.0,0.0,0.0
6225,1F608,The New York Rangers are a playoff hockey team this year. Bring it on,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6226,270C,We are fully stocked with your favorite coffee from Kyoto,0.713409,0.0,0.0,0.0,0.0,0.0,0.0
6227,1F62C,I wanna make healthy life changing decisions. Consistency is key and self discipline,0.823435,0.0,0.0,0.821551,0.0,0.0,0.0
6228,1F620,It really pissed me off how much I relate to Drake.,0.0,0.0,0.0,0.0,0.0,0.0,0.7250949999999999
6229,1F60D,Do you want to see me nude Let's have some fun together Register in the link from my bio,0.8211129999999999,0.525007,0.0,0.0,0.0,0.0,0.0
6230,1F602,Wanted to order Steve a for our 7 year anniversary before realizing they were 350 so hes getting a bong instead,0.0,0.0,0.0,0.0,0.634591,0.0,0.0
6231,2764,Honestly I think it comes down to how you both feel about each other and how you treat each other,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6232,1F618,No problem sweetheart glad your enjoying,0.845511,0.0,0.0,0.842108,0.0,0.0,0.0
6233,1F62D,This is so true And this relationship part hits hard They hold such a strong power that just by w,0.0,0.0,0.0,0.0,0.6762239999999999,0.0,0.0
6234,1F44D,Get ahead of the game Show Dad some love with the Ultimate Fathers Day Ticket Pack,0.714904,0.615352,0.0,0.0,0.0,0.0,0.0
6235,1F60A,Thank you It can be closed or open. Depends on how you like it,0.7830060000000001,0.995707,0.0,0.747663,0.0,0.0,0.0
6236,1F609,I'm going to vote by mail. Suggest you do the same. Much easier that way.,0.529794,0.8082020000000001,0.0,0.0,0.0,0.0,0.0
6237,1F605,Keep Calm and Swim on..... ya know I think you do better work when we're not there to distract you,0.641237,0.0,0.0,0.0,0.0,0.0,0.0
6238,1F614,There is coco pic on the back on the hoodie and my mom wouldn't be happy if her daughter wearing this out,0.0,0.0,0.0,0.653099,0.0,0.0,0.0
6239,1F64F,My favorite song all of the songs but if i can pick is Forever Young Wish me luck,0.731735,0.0,0.660207,0.724236,0.0,0.0,0.0
6240,1F61C,Broccoli chicken Alfredo salad and garlic bread I did that,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6241,1F60F,They only see what you show them they never see all the work behind the scenes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6242,1F44F,ITS BEEN LONG SINCE U APPEARED SO,0.0,0.6816989999999999,0.0,0.0,0.517199,0.0,0.0
6243,1F44C,Do you have KKK symbols as your profile pic White supremacist.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6244,1F60B,craving some gas station chicken gizzards. extra hot sauce,0.0,0.983475,0.0,0.5411630000000001,0.0,0.0,0.0
6245,1F612,Wow you cant tag one person on a thread now,0.516709,0.0,0.0,0.0,0.0,0.0,0.0
6246,1F631,Jesus how much contempt did he show you cutting you off like that,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6247,1F525,I prefer surprise money drops. Send me your cash and keep fucking quiet.,0.0,0.0,0.0,0.0,0.0,0.0,0.5993930000000001
6248,1F60E,with the recent growth on the channel i feel like well get some where.. summer here I come,0.581184,0.5839300000000001,0.0,0.641954,0.0,0.0,0.0
6249,1F622,Thank you baby. You always believed in me about to walk these two months down,0.803891,0.8082020000000001,0.0,0.0,0.0,0.0,0.0
6250,1F608,Seen Ray practicing earlier. I hope his fingers tired from streaming.,0.0,0.972662,0.0,0.0,0.0,0.0,0.0
6251,270C,Gujarat is doing exactly the same... no tests no cases...,0.0,0.0,0.849827,0.0,0.0,0.0,0.0
6252,1F62C,just realized a lot of my drawings involve characters making an expression like this,0.0,0.91961,0.0,0.560098,0.0,0.0,0.0
6253,1F620,BY THE WAY YOU'RE SO CUTE I'M SERIOUS I'M NOT LYING,0.580802,0.0,0.579436,0.0,0.0,0.0,0.0
6254,1F60D,Best concert ever First time seeing her in 10 years that was a moment everything was per,0.7940619999999999,0.0,0.0,0.0,0.0,0.0,0.0
6255,1F602,With all that in her face they expected her to be young those cheekbones on her face tell quite too much plus y,0.0,0.0,0.0,0.0,0.507386,0.0,0.0
6256,2764,Can't believe we missed out on your talent all because you wanted to rap. Glad to see you're back,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6257,1F618,hi to all the beautiful ladies out there,0.877849,0.0,0.8983270000000001,0.0,0.0,0.0,0.0
6258,1F62D,HE FUCKING GAVE THE LITTLE GIRL HIS PARENTS ANAL BEADS IN GOOD BOYS. fuck this movie is hilarious,0.0,0.0,0.0,0.0,0.0,0.0,0.710847
6259,1F44D,Looks great. Need more smoking meat talk on that thing you do that you call a job.,0.6378590000000001,0.0,0.0,0.0,0.0,0.0,0.0
6260,1F60A,Always see the possibilities in what you have Before and after,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6261,1F609,I've never been to Barnard Castle. But I've heard great things about it.,0.725946,0.0,0.0,0.0,0.0,0.0,0.0
6262,1F605,And this tweet has doubled my subscriber list more subs in 12 hrs than in the past year and a half,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6263,1F614,is this finally after a long time I wanna try this one but never get the results since my phone is broke.,0.0,0.0,0.0,0.0,0.597213,0.0,0.0
6264,1F64F,Sorry. I never know what the right words are. Do you have a counselor Might help.,0.0,0.789226,0.0,0.694442,0.0,0.0,0.0
6265,1F61C,Is this a question just for the ladies Asking for a friend,0.0,0.75152,0.0,0.842108,0.0,0.0,0.0
6266,1F60F,Seriously I only have 1 thing to say scammers get hammers and liars get fires,0.0,0.0,0.0,0.0,0.0,0.0,0.739074
6267,1F44F,I need to lay my head right there,0.0,0.0,0.0,0.0,0.0,0.5189189999999999,0.0
6268,1F44C,BLESSED Thank you for repairing so much heart damage with this,0.944701,0.0,0.0,0.0,0.0,0.0,0.0
6269,1F60B,Here's some eye candy with my The beautiful Queen of Texas,0.82744,0.786991,0.0,0.0,0.0,0.0,0.0
6270,1F612,Follow everyone who likes and retweets this,0.567801,0.0,0.0,0.0,0.0,0.0,0.0
6271,1F631,I'm just not sure where to start Maybe with some of my old stuff,0.0,0.9866860000000001,0.0,0.0,0.0,0.0,0.0
6272,1F525,okay when i actually TRY my shit but these men are so boring i starfish.,0.0,0.0,0.0,0.0,0.0,0.0,0.59746
6273,1F60E,When I workout hard I usually dream about recovery week's laziness... And it finally comes,0.615893,0.944845,0.0,0.0,0.0,0.0,0.0
6274,1F622,so sad to see you turn away from a lovely memory of our Leeds trip so quickly,0.0,0.0,0.0,0.0,0.911017,0.0,0.0
6275,1F608,Can you bear all the sensuality of Rouse you can find out at the link,0.0,0.0,0.727798,0.8027569999999999,0.0,0.0,0.0
6276,270C,Good night giveaways commence in the morning as per usual,0.723498,0.0,0.0,0.0,0.0,0.0,0.0
6277,1F62C,When she says she not gonna be submissive so you go on Twitter to find your Pick Me,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6278,1F620,Disposable when someone else disposes of it for you,0.0,0.8566219999999999,0.0,0.0,0.0,0.0,0.0
6279,1F60D,Check out this product 1 Gram HEMP Isolate 99 by Devils Lips starting at 29.95. Show now,0.0,0.0,0.0,0.9364020000000001,0.0,0.0,0.0
6280,1F602,I hear days are those things when that bright thing is up sometimes and nights are those things when I'm awake.,0.565188,0.0,0.0,0.0,0.0,0.0,0.0
6281,2764,She's my role model okay I grow up listening to this woman aggressively telling me to love myself,0.729721,0.0,0.0,0.0,0.0,0.0,0.0
6282,1F618,One Cute Puppy With Another Puppy... ...,0.745265,0.0,0.0,0.0,0.0,0.0,0.0
6283,1F62D,this thread had me yelling also this was my mom a while back when she was watching some lesbian m,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6284,1F44D,have a few free slots open for a limited time. Ill make an announcement post soon.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6285,1F60A,I agree it will be a good and fun show to watch for the summer,0.9283379999999999,0.0,0.0,0.0,0.0,0.0,0.0
6286,1F609,And plenty of stupid decisions. My brother who lives there taking care o,0.0,0.0,0.0,0.0,0.0,0.0,0.664563
6287,1F605,Nothing like having an asshole roommate that gets mad at 1 person then kicks everyone off the WiFi,0.0,0.0,0.0,0.0,0.0,0.0,0.8043710000000001
6288,1F614,sometimes social media really makes me feel like I have no life at all I blame my strict parents for that,0.0,0.0,0.0,0.762356,0.686487,0.0,0.0
6289,1F64F,Blessing to your Grandfather and wonderful blessings he survived the Korean War.,0.930808,0.0,0.0,0.0,0.0,0.0,0.0
6290,1F61C,I thought they might have been a popular item. Miss Weston,0.0,0.987926,0.0,0.829888,0.504247,0.0,0.0
6291,1F60F,Looking for new subs to cum over to my OF so I can show you all of me Free Nu,0.607106,0.0,0.618451,0.0,0.0,0.0,0.0
6292,1F44F,Please do more low cut vest tops.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6293,1F44C,Friendly retweet to raise awareness as I already own Glitch 2.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6294,1F60B,I'm cooking on the grill some crab legs one of my favorite,0.70692,0.75152,0.0,0.0,0.0,0.0,0.0
6295,1F612,Why did it take me 2 hours to twist my hair,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6296,1F631,Its like the third time you ask this. Nobody knew the answer yet,0.0,0.84639,0.0,0.980333,0.0,0.0,0.0
6297,1F525,Did I go crazy on this Its suppose to match these shoes Check the thread,0.0,0.647986,0.0,0.620279,0.0,0.0,0.0
6298,1F60E,Head boy leaves no prisoner with his takes... And he's always articulate and to the point.,0.0,0.0,0.952663,0.0,0.0,0.0,0.0
6299,1F622,Damn some macaroni salad and baked beans and corn on the cob sounds right now,0.0,0.647986,0.0,0.0,0.0,0.0,0.0
6300,1F608,Wear your mask. It renders facial recognition technology ineffective.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6301,270C,I am not responsible for what my face does when you talk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6302,1F62C,I should make a clothing line and get all my pretty ass friends to model my clothes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6303,1F620,I hate that none of these percentages add up to 100,0.0,0.0,0.767592,0.0,0.0,0.0,0.613769
6304,1F60D,I'm pretty sure that smoke ring I accidentally blew earlier means that somebody likes me,0.0,0.647986,0.0,0.0,0.0,0.0,0.0
6305,1F602,I seriously hated it. They changed my finish time tonight without speaking to me so I slammed my car door a lot,0.0,0.0,0.0,0.0,0.0,0.0,0.739556
6306,2764,Thank you I just wish people would give me a chance. Most of the jobs I see is for carpentry or d,0.0,0.993915,0.0,0.0,0.0,0.0,0.0
6307,1F618,7 likes baby and all of them replied too,0.515596,0.0,0.8743719999999999,0.0,0.0,0.0,0.0
6308,1F62D,Sometimes it's heartbreaking and sometimes you feel lost.. but then you realize it is a part of e,0.0,0.913819,0.0,0.0,0.928647,0.0,0.0
6309,1F44D,Calling a certain gay even tho their sexuality usually doesn't matter always works,0.0,0.783051,0.0,0.0,0.0,0.0,0.0
6310,1F60A,You're always kind dear friend. Thanks Have a joyful day ahead,0.822825,0.0,0.0,0.0,0.0,0.0,0.0
6311,1F609,Bring your best so that and I can stop doing our Wednesday podcast early,0.788007,0.0,0.0,0.908301,0.0,0.0,0.0
6312,1F605,Exactly A relationship is hard work sometimes you have to get off the couch and just help your man,0.0,0.0,0.0,0.0,0.733189,0.0,0.0
6313,1F614,i always get sad when the lady is telling the kids a story and they fall asleep while the ship is sinking,0.0,0.0,0.579436,0.0,0.766884,0.0,0.0
6314,1F64F,The dietitian who helped me figure mine out and probably saved my life St. Linda,0.0,0.944845,0.0,0.773748,0.0,0.0,0.0
6315,1F61C,Need someone Who wait for me to come online and talk a lot,0.0,0.867767,0.0,0.0,0.5749029999999999,0.0,0.0
6316,1F60F,Funny how I took a mission solo and now I have a partner for said assignment.,0.62421,0.0,0.0,0.0,0.0,0.0,0.0
6317,1F44F,I love morning wood so delicious,0.9566469999999999,0.0,0.0,0.0,0.0,0.0,0.0
6318,1F44C,picking up the phase with real world adoption... and zero fees,0.0,0.0,0.767592,0.0,0.0,0.0,0.0
6319,1F60B,Hmm self portrait for soft and sheep for the horny I think,0.5439350000000001,0.0,0.0,0.620279,0.0,0.0,0.0
6320,1F612,Today 2 years ago I wanna go out for a tour,0.0,0.0,0.0,0.0,0.737553,0.0,0.0
6321,1F631,I figuratively lost my shit at the pooping story on this episode,0.0,0.0,0.0,0.0,0.0,0.0,0.565621
6322,1F525,I finally have a 100 followers shout out to for being the 100th follower,0.809032,0.0,0.0,0.8219129999999999,0.0,0.0,0.0
6323,1F60E,250 for a 12 pack is kind of a turn off for some people. The price of going in raw is real,0.0,0.9368989999999999,0.0,0.0,0.0,0.0,0.0
6324,1F622,the way i actually kinda liked that edit but it got two likes so i deleted it,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6325,1F608,Watch get pounded good by while she's on the phone with her boyfriend,0.638425,0.0,0.0,0.0,0.0,0.0,0.0
6326,270C,I don't think they've really thought the tactics through,0.0,0.5538,0.0,0.955445,0.0,0.0,0.0
6327,1F62C,Back to the office next week... I'm not confident my work clothes fit right anymore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6328,1F620,not if i have anything to do about it CLOSE THE GAP,0.0,0.88939,0.0,0.620279,0.0,0.0,0.0
6329,1F60D,Check out this product Entrepreneur Black Hoodie by Scorpius starting at 34.03. Show now,0.791221,0.0,0.0,0.9604530000000001,0.0,0.0,0.0
6330,1F602,That room smelled like hell because she peed on the bed after slicing it in half then stole his toaster. A mess,0.0,0.68097,0.0,0.0,0.0,0.0,0.0
